ticker,arm,fold,start,end,days,Sharpe,MaxDD,Martin,Ulcer%,CAGR,TimeIn,OffFrac,Flips/yr
QQQ,trend λ5 rolling,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.6243545216864167,-0.19440920109877402,2.1286704798263805,6.5951512091526245,0.1403890368891445,0.7529880478087649,0.24701195219123506,2.50996015936255
QQQ,trend λ5 rolling,D_recent_2025plus,2025-01-02,2026-09-03,419,0.9120262789690793,-0.12659091010942236,4.001328959257014,5.290451055291413,0.21168835015069365,0.9069212410501193,0.09307875894988071,1.2028639618138424
QQQ,DYN speeds (causal),FULL,2005-03-16,2026-09-03,5402,0.6369885976538257,-0.332391534408207,1.0425930321893242,10.95000419372431,0.11416398074820844,0.8130184110227671,0.18698158897723294,19.31284709366901
QQQ,DYN speeds (causal),E_bear_2018q4,2018-09-04,2019-02-28,122,-1.4129939804162142,-0.1988426431616087,-2.251570329855489,12.528045489409054,-0.2820777551503332,0.9508196721311475,0.049180327868852514,16.524590163934427
QQQ,DYN speeds (causal),X_2020_covid,2020-02-03,2020-12-31,232,1.0380452053531395,-0.3323915344082071,3.324348280977228,11.080125701712742,0.36834196829500354,0.9913793103448276,0.008620689655172376,4.344827586206897
QQQ,DYN speeds (causal),B_bear_2022,2022-01-03,2022-12-30,251,-1.3531665465574862,-0.23207189993447452,-1.0655548892016034,20.220411215160077,-0.2154595803198075,0.3107569721115538,0.6892430278884463,3.0119521912350598
QQQ,DYN speeds (causal),K_bull_2013_14,2013-01-02,2014-12-31,504,1.8055259216855706,-0.044042256144750436,11.02414075382809,1.71439158310851,0.18899694119366384,0.8257200460076031,0.17427995399239693,24.0
QQQ,DYN speeds (causal),A_bull_2021,2021-01-04,2021-12-31,252,1.3686363805601167,-0.10564917167975119,7.657517898205814,3.215064483671684,0.24619413827601755,0.9630121506490195,0.03698784935098054,20.0
QQQ,DYN speeds (causal),C_mixed_2023_24,2023-01-03,2024-12-31,502,1.3370782556075484,-0.1288756923442128,7.722183021778099,3.5329058641988667,0.2728174568205677,0.8171888287211945,0.18281117127880553,16.56573705179283
QQQ,DYN speeds (causal),D_recent_2025plus,2025-01-02,2026-09-03,419,0.5217995286284922,-0.2636039845458844,1.7593807846767975,7.655010018472323,0.13468077533008582,0.9545856858972143,0.045414314102785736,27.064439140811455
QQQ,MED a=0.5,FULL,2005-03-16,2026-09-03,5402,0.6936948562028145,-0.3295661806317154,1.0900669897066713,10.167236633624677,0.11082969030850642,0.7757312106627176,0.22426878933728245,24.30433172898926
QQQ,MED a=0.5,E_bear_2018q4,2018-09-04,2019-02-28,122,-1.4039867894239395,-0.14911257695987123,-1.9178061455442899,9.560705735457065,-0.18335580215200098,0.7008196721311475,0.2991803278688525,45.442622950819676
QQQ,MED a=0.5,X_2020_covid,2020-02-03,2020-12-31,232,1.4365914744230133,-0.20445242578074596,4.709205308041174,8.509716613188685,0.40074002644754314,0.8771551724137931,0.12284482758620685,17.379310344827587
QQQ,MED a=0.5,B_bear_2022,2022-01-03,2022-12-30,251,-1.4874241612393775,-0.21635027333221846,-1.185124173795488,15.65596178379051,-0.18554258773988463,0.33665338645418325,0.6633466135458168,20.0796812749004
QQQ,MED a=0.5,K_bull_2013_14,2013-01-02,2014-12-31,504,1.8241511682028029,-0.05937180977289713,11.341711819341427,1.8063851111798608,0.20487499365751005,0.8869047619047619,0.11309523809523814,24.0
QQQ,MED a=0.5,A_bull_2021,2021-01-04,2021-12-31,252,1.122325936723625,-0.09750655693199417,4.580573318251924,3.6293937673335464,0.1662470425207787,0.8551587301587301,0.14484126984126988,20.0
QQQ,MED a=0.5,C_mixed_2023_24,2023-01-03,2024-12-31,502,1.4003853000221116,-0.12936256995175832,6.74510167936615,3.9939875866642516,0.269398523781766,0.8037848605577689,0.19621513944223112,19.07569721115538
QQQ,MED a=0.5,D_recent_2025plus,2025-01-02,2026-09-03,419,0.5049399711871682,-0.19257505731604518,1.8638696411566793,6.379472989253339,0.11890506031248349,0.8281622911694511,0.17183770883054894,26.46300715990453
QQQ,Bull+Rebound,FULL,2005-03-16,2026-09-03,5402,0.586572165285556,-0.35411510466778506,0.965268894029892,9.50067311454183,0.0917070422981332,0.6679007774898186,0.3320992225101814,21.645316549426138
QQQ,Bull+Rebound,E_bear_2018q4,2018-09-04,2019-02-28,122,-0.8454839354331115,-0.10454881682698203,-1.1588887529414904,7.001509272326478,-0.08113970349314714,0.45081967213114754,0.5491803278688525,28.918032786885245
QQQ,Bull+Rebound,X_2020_covid,2020-02-03,2020-12-31,232,1.7201713932997347,-0.19312639847801438,4.2419230159338355,9.48159414475664,0.4022019243038668,0.7629310344827587,0.23706896551724133,13.03448275862069
QQQ,Bull+Rebound,B_bear_2022,2022-01-03,2022-12-30,251,-0.9526801233864277,-0.21427385196152782,-1.409483778681635,11.748535612072347,-0.16559370368479487,0.36254980079681276,0.6374501992031872,17.067729083665338
QQQ,Bull+Rebound,K_bull_2013_14,2013-01-02,2014-12-31,504,1.3738655016369616,-0.04773644171519209,7.059601915102878,1.9154485884645935,0.13522304523405748,0.7738095238095238,0.22619047619047616,24.0
QQQ,Bull+Rebound,A_bull_2021,2021-01-04,2021-12-31,252,0.5276025434737632,-0.11830332006773836,1.3359418518261568,4.733079163602266,0.06323118542662609,0.7103174603174603,0.28968253968253965,20.0
QQQ,Bull+Rebound,C_mixed_2023_24,2023-01-03,2024-12-31,502,1.2345502217189506,-0.1516164580610363,4.841296563038583,5.133171642460402,0.24851206230130662,0.7649402390438247,0.2350597609561753,19.577689243027887
QQQ,Bull+Rebound,D_recent_2025plus,2025-01-02,2026-09-03,419,0.3880367624354448,-0.12792204641052562,1.4097540162297466,6.619302849421192,0.09331588776612532,0.6610978520286396,0.3389021479713604,24.658711217183768
QQQ,OutOnlyBear,FULL,2005-03-16,2026-09-03,5402,0.6291803567944098,-0.5137333584441555,0.8490046432157607,14.959029000312313,0.12700285079264373,0.9390966308774528,0.060903369122547235,4.944835246205109
QQQ,OutOnlyBear,E_bear_2018q4,2018-09-04,2019-02-28,122,-1.0305914352053043,-0.1988426431616087,-1.8578213075625996,11.784377770301324,-0.21893268118032838,0.9672131147540983,0.032786885245901676,8.262295081967213
QQQ,OutOnlyBear,X_2020_covid,2020-02-03,2020-12-31,232,1.0380452053531395,-0.3323915344082071,3.324348280977228,11.080125701712742,0.36834196829500354,0.9913793103448276,0.008620689655172376,4.344827586206897
