ticker,arm,fold,start,end,days,Sharpe,MaxDD,Martin,Ulcer%,CAGR,TimeIn,OffFrac,Flips/yr,panel
SPY,trend λ5 rolling,A_bull_2021,2021-01-04,2021-12-31,252,2.009568947090925,-0.051159167099484426,19.43175074823723,1.4782884682557307,0.2872573304913877,1.0,0.0,0.0,VR
SPY,trend λ5 rolling,C_mixed_2023_24,2023-01-03,2024-12-31,502,1.1207278438515558,-0.08405219282348686,7.773157870276906,2.128341289189149,0.1654393284269593,0.6414342629482072,0.35856573705179284,1.5059760956175299,VR
SPY,trend λ5 rolling,D_recent_2025plus,2025-01-02,2026-09-03,419,0.914436089068064,-0.1003451594703132,4.631064960163887,3.4732533066252658,0.16084861686085627,0.9116945107398569,0.08830548926014314,2.4057279236276847,VR
SPY,trend x VR own,FULL,1999-01-27,2026-09-03,6944,-0.1857695256630481,-0.1003451594703132,1.0645236789768513,1.5917550728646916,0.016944609661959875,0.014112903225806451,0.9858870967741935,0.29032258064516125,VR
SPY,trend x VR own,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0,VR
SPY,trend x VR own,X_2020_covid,2020-02-03,2020-12-31,232,,0.0,inf,0.0,0.004463155962711518,0.0,1.0,0.0,VR
SPY,trend x VR own,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0,VR
SPY,trend x VR own,K_bull_2013_14,2013-01-02,2014-12-31,504,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
SPY,trend x VR own,A_bull_2021,2021-01-04,2021-12-31,252,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
SPY,trend x VR own,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.5390305361107555,-0.04682856107285249,5.623943972065947,1.3323850035171458,0.07493258609001319,0.11752988047808766,0.8824701195219123,2.00796812749004,VR
SPY,trend x VR own,D_recent_2025plus,2025-01-02,2026-09-03,419,-0.9674276167336259,-0.10034515947031308,-0.05770827606125814,5.4354164418196165,-0.003136685125324279,0.07398568019093078,0.9260143198090692,1.2028639618138424,VR
SPY,trend x VR SPY,FULL,1999-01-27,2026-09-03,6944,-0.1857695256630481,-0.1003451594703132,1.0645236789768513,1.5917550728646916,0.016944609661959875,0.014112903225806451,0.9858870967741935,0.29032258064516125,VR
SPY,trend x VR SPY,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0,VR
SPY,trend x VR SPY,X_2020_covid,2020-02-03,2020-12-31,232,,0.0,inf,0.0,0.004463155962711518,0.0,1.0,0.0,VR
SPY,trend x VR SPY,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0,VR
SPY,trend x VR SPY,K_bull_2013_14,2013-01-02,2014-12-31,504,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
SPY,trend x VR SPY,A_bull_2021,2021-01-04,2021-12-31,252,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
SPY,trend x VR SPY,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.5390305361107555,-0.04682856107285249,5.623943972065947,1.3323850035171458,0.07493258609001319,0.11752988047808766,0.8824701195219123,2.00796812749004,VR
SPY,trend x VR SPY,D_recent_2025plus,2025-01-02,2026-09-03,419,-0.9674276167336259,-0.10034515947031308,-0.05770827606125814,5.4354164418196165,-0.003136685125324279,0.07398568019093078,0.9260143198090692,1.2028639618138424,VR
SPY,VR own alone,FULL,1999-01-27,2026-09-03,6944,-0.15706984773500257,-0.12243770203444959,0.5610469924002911,2.584856942515102,0.0145022621338311,0.039026497695852536,0.9609735023041475,0.43548387096774194,VR
SPY,VR own alone,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0,VR
SPY,VR own alone,X_2020_covid,2020-02-03,2020-12-31,232,,0.0,inf,0.0,0.004463155962711518,0.0,1.0,0.0,VR
