ticker,arm,fold,start,end,days,Sharpe,MaxDD,Martin,Ulcer%,CAGR,TimeIn,OffFrac,Flips/yr
EFA,trend expanding,B_bear_2022,2022-01-03,2022-12-30,251,-0.9076943979157773,-0.06500432401268363,-0.6277885051753467,5.280032471491967,-0.03314743692555233,0.11952191235059761,0.8804780876494024,1.00398406374502
EFA,trend expanding,K_bull_2013_14,2013-01-02,2014-12-31,504,0.5234245475872487,-0.12879409351927817,1.1284812635240027,5.164750155033122,0.058283237807375654,0.8928571428571429,0.1071428571428571,0.5
EFA,trend expanding,A_bull_2021,2021-01-04,2021-12-31,252,0.9115390552586429,-0.06969783352337544,4.7634163485885965,2.4035304206761383,0.11449016100178744,1.0,0.0,0.0
EFA,trend expanding,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.05655722101629978,-0.11570247933884292,1.3367247164034277,3.8414427482737357,0.051349514682662134,0.8466135458167331,0.1533864541832669,0.50199203187251
EFA,trend expanding,D_recent_2025plus,2025-01-02,2026-09-03,419,1.0797551496671904,-0.14055528011898866,7.551292468730798,3.090919345050143,0.23340435971731477,0.9785202863961814,0.021479713603818618,1.2028639618138424
EFA,trend hybrid,FULL,2007-08-28,2026-09-03,4785,0.23847035301443006,-0.37792339633271366,0.30019932051984916,12.730761104250307,0.038217658331964666,0.6073145245559038,0.39268547544409615,1.3692789968652037
EFA,trend hybrid,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0
EFA,trend hybrid,X_2020_covid,2020-02-03,2020-12-31,232,-0.7216445726111883,-0.13947639334113215,-0.6996423470178248,10.116083013718544,-0.07077640062345192,0.30603448275862066,0.6939655172413793,6.517241379310345
EFA,trend hybrid,B_bear_2022,2022-01-03,2022-12-30,251,-0.8110270473031502,-0.06500432401268363,-0.5087443836559008,4.30124075032947,-0.021882320744820105,0.09561752988047809,0.9043824701195219,1.00398406374502
EFA,trend hybrid,K_bull_2013_14,2013-01-02,2014-12-31,504,0.6858522739554512,-0.10223792697290934,1.8043127474626133,4.30150056210679,0.0776125229742688,0.876984126984127,0.12301587301587302,0.5
EFA,trend hybrid,A_bull_2021,2021-01-04,2021-12-31,252,0.9115390552586429,-0.06969783352337544,4.7634163485885965,2.4035304206761383,0.11449016100178744,1.0,0.0,0.0
EFA,trend hybrid,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.11213957032969701,-0.11570247933884303,1.5191585737525717,3.8385122399252944,0.05831308779736699,0.8326693227091634,0.16733067729083662,0.50199203187251
EFA,trend hybrid,D_recent_2025plus,2025-01-02,2026-09-03,419,1.0870708818131918,-0.14055528011898866,7.533048758214342,3.1460346351937245,0.23699232301945394,0.9928400954653938,0.007159904534606243,1.2028639618138424
EFA,risk rolling 1260,FULL,2007-08-28,2026-09-03,4785,0.11128926150479311,-0.504502338268239,0.08091134414469481,24.931266479226384,0.020172222820637797,0.6371995820271682,0.3628004179728318,1.0006269592476489
EFA,risk rolling 1260,E_bear_2018q4,2018-09-04,2019-02-28,122,-2.114802725022481,-0.16275632736005918,-2.1825240108810204,10.377006271366172,-0.22648065348319601,0.680327868852459,0.319672131147541,2.0655737704918034
EFA,risk rolling 1260,X_2020_covid,2020-02-03,2020-12-31,232,-1.565172892269837,-0.3279373368146211,-1.0522476272508419,29.940329096452018,-0.3150464025085098,0.14224137931034483,0.8577586206896551,1.0862068965517242
EFA,risk rolling 1260,B_bear_2022,2022-01-03,2022-12-30,251,-0.8466842331329585,-0.18175266647448785,-0.938140222337785,11.684559698296093,-0.1096175543327862,0.41434262948207173,0.5856573705179282,1.00398406374502
EFA,risk rolling 1260,K_bull_2013_14,2013-01-02,2014-12-31,504,0.5654739539013399,-0.13986874487284673,1.5335834717362236,4.392015395190344,0.0673552221767495,1.0,0.0,0.0
EFA,risk rolling 1260,A_bull_2021,2021-01-04,2021-12-31,252,0.1974724546193439,-0.06969783352337533,0.6638054959112915,2.033232158046439,0.013496706809748016,0.503968253968254,0.49603174603174605,1.0
EFA,risk rolling 1260,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.20494992553301863,-0.11570247933884314,1.8255795715035346,3.813962765914109,0.06962692511927915,0.7928286852589641,0.2071713147410359,0.50199203187251
EFA,risk rolling 1260,D_recent_2025plus,2025-01-02,2026-09-03,419,1.137786469446956,-0.14055528011898866,8.12336296915458,2.683880006667351,0.2180213145981591,0.6109785202863962,0.3890214797136038,1.8042959427207637
EFA,risk expanding,FULL,2007-08-28,2026-09-03,4785,0.09938308463859866,-0.35510153213272133,0.10116218127997317,18.246211865522568,0.018458265924127915,0.6842215256008359,0.31577847439916407,0.631974921630094
EFA,risk expanding,E_bear_2018q4,2018-09-04,2019-02-28,122,-0.5860258381937791,-0.16275632736005918,-0.8384799612644904,8.517580516423418,-0.07141820581477887,1.0,0.0,0.0
EFA,risk expanding,X_2020_covid,2020-02-03,2020-12-31,232,-1.0313918187951094,-0.3338555265448213,-1.011709906275911,24.300030159551643,-0.24584581235221803,0.15948275862068967,0.8405172413793103,1.0862068965517242
EFA,risk expanding,B_bear_2022,2022-01-03,2022-12-30,251,-0.7311799348393148,-0.18175266647448785,-0.8797489582454925,10.758927230001763,-0.09465155022433114,0.4063745019920319,0.593625498007968,1.00398406374502
EFA,risk expanding,K_bull_2013_14,2013-01-02,2014-12-31,504,0.5026645528888848,-0.13986874487284773,1.3316687839979415,4.392244253102237,0.05849014563550603,0.998015873015873,0.001984126984126977,0.5
EFA,risk expanding,A_bull_2021,2021-01-04,2021-12-31,252,0.5641622297057954,-0.06969783352337533,2.5129431204458292,2.2621077053499516,0.05684547995866662,0.753968253968254,0.24603174603174605,1.0
EFA,risk expanding,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.09834000931602992,-0.11570247933884303,1.4772837909310568,3.832332679800417,0.056614429493245355,0.8127490039840638,0.1872509960159362,0.50199203187251
EFA,risk expanding,D_recent_2025plus,2025-01-02,2026-09-03,419,1.1309960472188156,-0.14055528011898866,8.50974149509777,2.8693884926112667,0.24417754321130136,0.9284009546539379,0.0715990453460621,1.2028639618138424
EFA,risk hybrid,FULL,2007-08-28,2026-09-03,4785,0.15518347659450857,-0.3915525333218035,0.15510787530903225,17.277073609132003,0.02679810179070219,0.7358411703239289,0.26415882967607107,0.8426332288401255
EFA,risk hybrid,E_bear_2018q4,2018-09-04,2019-02-28,122,-0.5860258381937791,-0.16275632736005918,-0.8384799612644904,8.517580516423418,-0.07141820581477887,1.0,0.0,0.0
EFA,risk hybrid,X_2020_covid,2020-02-03,2020-12-31,232,-1.0635138272843574,-0.3338555265448213,-1.0284349484207413,25.736821821511164,-0.2646864702251964,0.1896551724137931,0.8103448275862069,1.0862068965517242
EFA,risk hybrid,B_bear_2022,2022-01-03,2022-12-30,251,-0.7586059137948976,-0.18175266647448785,-0.9036792229104723,11.113525353968265,-0.10043061955669874,0.4262948207171315,0.5737051792828685,1.00398406374502
EFA,risk hybrid,K_bull_2013_14,2013-01-02,2014-12-31,504,0.5654739539013399,-0.13986874487284673,1.5335834717362236,4.392015395190344,0.0673552221767495,1.0,0.0,0.0
EFA,risk hybrid,A_bull_2021,2021-01-04,2021-12-31,252,0.27299895354076725,-0.069697833523375,1.0065800506500462,2.0472881037489477,0.02060759363166853,0.5396825396825397,0.46031746031746035,1.0
EFA,risk hybrid,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.20494992553301863,-0.11570247933884314,1.8255795715035346,3.813962765914109,0.06962692511927915,0.7928286852589641,0.2071713147410359,0.50199203187251
EFA,risk hybrid,D_recent_2025plus,2025-01-02,2026-09-03,419,1.1309960472188156,-0.14055528011898866,8.50974149509777,2.8693884926112667,0.24417754321130136,0.9284009546539379,0.0715990453460621,1.2028639618138424
EEM,Buy & hold,FULL,2009-04-17,2026-09-03,4373,0.36748582662740503,-0.39812829011503215,0.4287121603394102,17.098838981992127,0.07330480199265565,1.0,0.0,0.0
EEM,Buy & hold,E_bear_2018q4,2018-09-04,2019-02-28,122,-0.033243686281488945,-0.12101026922009439,-0.07818326884775191,5.867335954788107,-0.004587275043732797,1.0,0.0,0.0
EEM,Buy & hold,X_2020_covid,2020-02-03,2020-12-31,232,0.8531756569596193,-0.31623493203385455,2.3778327100369703,11.398304722875118,0.2710326180902134,1.0,0.0,0.0
EEM,Buy & hold,B_bear_2022,2022-01-03,2022-12-30,251,-0.9137893911415197,-0.32701111837802477,-1.0208486207502638,20.191950867133233,-0.20612925192970055,1.0,0.0,0.0
EEM,Buy & hold,K_bull_2013_14,2013-01-02,2014-12-31,504,-0.1360442007205569,-0.18961424332344168,-0.4478553672787276,8.435461432903772,-0.0377786667819866,1.0,0.0,0.0
EEM,Buy & hold,A_bull_2021,2021-01-04,2021-12-31,252,-0.11911278650045208,-0.16611425229089383,-0.40142913617511033,9.09717143253878,-0.036518696698009334,1.0,0.0,0.0
EEM,Buy & hold,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.23365838139737743,-0.13372389200203705,1.2476917045807203,6.208528710837484,0.07746329770163163,1.0,0.0,0.0
EEM,Buy & hold,D_recent_2025plus,2025-01-02,2026-09-03,419,1.2549536142656463,-0.1503178928247042,8.066137667294955,4.38839715633864,0.3539741560179317,1.0,0.0,0.0
EEM,trend rolling 1260,FULL,2009-04-17,2026-09-03,4373,0.2942655440749123,-0.35507031684932455,0.24407992007556506,19.852200518737973,0.04845523515937655,0.5552252458266637,0.44477475417333634,2.247427395380745
EEM,trend rolling 1260,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0
EEM,trend rolling 1260,X_2020_covid,2020-02-03,2020-12-31,232,1.4040611217052161,-0.14143798496651439,3.8816677375505626,6.433889685816557,0.24974222020393455,0.7025862068965517,0.2974137931034483,2.1724137931034484
EEM,trend rolling 1260,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0
EEM,trend rolling 1260,K_bull_2013_14,2013-01-02,2014-12-31,504,-0.41420658877641436,-0.16907618674262248,-0.37918784607585493,8.7598683132942,-0.0332163559762616,0.18253968253968253,0.8174603174603174,4.5
EEM,trend rolling 1260,A_bull_2021,2021-01-04,2021-12-31,252,-0.23637906905182027,-0.15701462273347544,-0.5875802872759055,9.27903119391674,-0.05452175814563687,0.9047619047619048,0.09523809523809523,1.0
EEM,trend rolling 1260,C_mixed_2023_24,2023-01-03,2024-12-31,502,-0.3213327516046267,-0.10212201591511894,0.1407521465398904,5.216974675405794,0.007343003840076134,0.549800796812749,0.45019920318725104,2.50996015936255
EEM,trend rolling 1260,D_recent_2025plus,2025-01-02,2026-09-03,419,1.2549536142656463,-0.1503178928247042,8.066137667294955,4.38839715633864,0.3539741560179317,1.0,0.0,0.0
EEM,trend expanding,FULL,2009-04-17,2026-09-03,4373,0.20661460735580847,-0.3945262114968726,0.15044307912885443,22.57801241927644,0.03396705708965464,0.4770180654013263,0.5229819345986737,1.3254058998399267
EEM,trend expanding,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0
EEM,trend expanding,X_2020_covid,2020-02-03,2020-12-31,232,1.9975066209660761,-0.05814536340852128,20.38853420731504,1.3202642553129558,0.26918252932143516,0.4870689655172414,0.5129310344827587,2.1724137931034484
EEM,trend expanding,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0
